No.,Epoch Time,Source,MAC Source,Source Port,Destination,MAC Destination,Destination Port,Protocol,Length,Frame Number,Frame length on the wire,Sequence number,Acknowledgment number,Urgent pointer,Syn,Fin,Push,Congestion Window Reduced (CWR),Explicit Congestion Notification,Time to live,Reserved bit,Don't fragment,More fragments,Fragment offset,Window size value,Total Length,Next sequence number,Timestamp value,Bytes sent since last PSH flag,Re1,Timestamp echo reply,Source
2260,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2260,54,284,15932,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2261,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2261,1514,20300,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,21760,0,1460,2,0,mydoom
2262,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1246,2262,1246,21760,284,0,2,2,1,2,2,128,2,1,2,0,63957,1232,22952,0,2652,2,0,mydoom
2263,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2263,54,284,17392,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2264,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2264,54,284,17414,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2265,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1302,2265,1302,22952,284,0,2,2,1,2,2,128,2,1,2,0,63957,1288,24200,0,1248,2,0,mydoom
2266,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2266,54,284,18874,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2267,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2267,1514,24200,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,25660,0,1460,2,0,mydoom
2268,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,76,2268,76,25660,284,0,2,2,1,2,2,128,2,1,2,0,63957,62,25682,0,1482,2,0,mydoom
2269,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2269,54,284,18896,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2270,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2270,54,284,20300,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2271,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,132,2271,132,25682,284,0,2,2,1,2,2,128,2,1,2,0,63957,118,25760,0,78,2,0,mydoom
2272,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2272,54,284,21760,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2273,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2273,1514,25760,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,27220,0,1460,2,0,mydoom
2274,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,76,2274,76,27220,284,0,2,2,1,2,2,128,2,1,2,0,63957,62,27242,0,1482,2,0,mydoom
2275,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2275,54,284,22952,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2276,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2276,54,284,24200,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2277,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2277,54,284,25660,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2278,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2278,1514,27242,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,28702,0,1460,2,0,mydoom
2279,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2279,54,284,25682,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2280,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,76,2280,76,28702,284,0,2,2,1,2,2,128,2,1,2,0,63957,62,28724,0,1482,2,0,mydoom
2281,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2281,54,284,25760,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2282,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2282,1514,28724,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,30184,0,1460,2,0,mydoom
2283,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,76,2283,76,30184,284,0,2,2,1,2,2,128,2,1,2,0,63957,62,30206,0,1482,2,0,mydoom
2284,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2284,54,284,27220,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2285,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2285,54,284,27242,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2286,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,1514,2286,1514,30206,284,0,2,2,2,2,2,128,2,1,2,0,63957,1500,31666,0,1460,2,0,mydoom
2287,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,3,76,2287,76,31666,284,0,2,2,1,2,2,128,2,1,2,0,63957,62,31688,0,1482,2,0,mydoom
2288,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2288,54,284,28702,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2289,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2289,54,284,28724,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2290,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2290,54,284,30184,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2291,1563210103,10.7.15.101,00:08:02:1c:47:ae,49234,34.199.147.133,20:e5:2a:b6:93:f1,25,4,460,2291,460,31688,284,0,2,2,1,2,2,128,2,1,2,0,63957,446,32094,0,406,2,0,mydoom
2292,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2292,54,284,30206,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2293,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2293,54,284,31666,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2294,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2294,54,284,31688,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2295,1563210103,34.199.147.133,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49234,1,54,2295,54,284,32094,0,2,2,2,2,2,128,2,2,2,0,64240,40,284,0,0,2,0,normal
2296,1563210103,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,71,2296,71,0,0,0,0,0,0,0,2,128,2,2,2,0,0,57,0,0,0,0,0,mydoom
2297,1563210103,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,87,2297,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
2298,1563210103,10.7.15.101,00:08:02:1c:47:ae,49235,216.97.88.9,20:e5:2a:b6:93:f1,25,1,66,2298,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2299,1563210103,216.97.88.9,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49235,1,58,2299,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
2300,1563210103,10.7.15.101,00:08:02:1c:47:ae,49235,216.97.88.9,20:e5:2a:b6:93:f1,25,1,54,2300,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2301,1563210104,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,88,2301,88,0,0,0,0,0,0,0,2,128,2,2,2,0,0,74,0,0,0,0,0,mydoom
2302,1563210104,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,104,2302,104,0,0,0,0,0,0,0,2,128,2,2,2,0,0,90,0,0,0,0,0,mydoom
2303,1563210104,10.7.15.101,00:08:02:1c:47:ae,49236,17.151.62.66,20:e5:2a:b6:93:f1,25,1,66,2303,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2304,1563210104,17.151.62.66,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49236,1,58,2304,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
2305,1563210104,10.7.15.101,00:08:02:1c:47:ae,49236,17.151.62.66,20:e5:2a:b6:93:f1,25,1,54,2305,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2306,1563210104,17.151.62.66,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49236,3,139,2306,139,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,125,86,0,85,2,0,normal
2307,1563210104,10.7.15.101,00:08:02:1c:47:ae,49236,17.151.62.66,20:e5:2a:b6:93:f1,25,1,54,2307,54,1,86,0,2,1,2,2,2,128,2,1,2,0,64155,40,1,0,0,2,0,mydoom
2308,1563210104,17.151.62.66,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49236,1,54,2308,54,86,2,0,2,2,2,2,2,128,2,2,2,0,64239,40,86,0,0,2,0,normal
2309,1563210104,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,91,2309,91,0,0,0,0,0,0,0,2,128,2,2,2,0,0,77,0,0,0,0,0,mydoom
2310,1563210104,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,107,2310,107,0,0,0,0,0,0,0,2,128,2,2,2,0,0,93,0,0,0,0,0,mydoom
2311,1563210104,10.7.15.101,00:08:02:1c:47:ae,49237,17.171.2.72,20:e5:2a:b6:93:f1,25,1,66,2311,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2312,1563210104,17.151.62.66,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49236,3,87,2312,87,86,2,0,2,2,1,2,2,128,2,2,2,0,64239,73,119,0,33,2,0,normal
2313,1563210104,10.7.15.101,00:08:02:1c:47:ae,49236,17.151.62.66,20:e5:2a:b6:93:f1,25,1,54,2313,54,2,119,0,2,2,2,2,2,128,2,1,2,0,0,40,2,0,0,1,0,mydoom
2314,1563210104,17.171.2.72,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49237,1,58,2314,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
2315,1563210104,10.7.15.101,00:08:02:1c:47:ae,49237,17.171.2.72,20:e5:2a:b6:93:f1,25,1,54,2315,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2316,1563210104,17.171.2.72,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49237,3,139,2316,139,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,125,86,0,85,2,0,normal
2317,1563210104,10.7.15.101,00:08:02:1c:47:ae,49237,17.171.2.72,20:e5:2a:b6:93:f1,25,1,54,2317,54,1,86,0,2,1,2,2,2,128,2,1,2,0,64155,40,1,0,0,2,0,mydoom
2318,1563210104,17.171.2.72,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49237,1,54,2318,54,86,2,0,2,2,2,2,2,128,2,2,2,0,64239,40,86,0,0,2,0,normal
2319,1563210104,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,91,2319,91,0,0,0,0,0,0,0,2,128,2,2,2,0,0,77,0,0,0,0,0,mydoom
2320,1563210104,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,107,2320,107,0,0,0,0,0,0,0,2,128,2,2,2,0,0,93,0,0,0,0,0,mydoom
2321,1563210104,10.7.15.101,00:08:02:1c:47:ae,49238,17.171.2.68,20:e5:2a:b6:93:f1,25,1,66,2321,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2322,1563210104,17.171.2.72,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49237,3,87,2322,87,86,2,0,2,1,1,2,2,128,2,2,2,0,64239,73,120,0,33,2,0,normal
2323,1563210104,10.7.15.101,00:08:02:1c:47:ae,49237,17.171.2.72,20:e5:2a:b6:93:f1,25,1,54,2323,54,2,119,0,2,2,2,2,2,128,2,1,2,0,0,40,2,0,0,1,0,mydoom
2324,1563210105,17.171.2.68,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49238,1,58,2324,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
2325,1563210105,10.7.15.101,00:08:02:1c:47:ae,49238,17.171.2.68,20:e5:2a:b6:93:f1,25,1,54,2325,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2326,1563210105,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,77,2326,77,0,0,0,0,0,0,0,2,128,2,2,2,0,0,63,0,0,0,0,0,mydoom
2327,1563210105,17.171.2.68,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49238,3,139,2327,139,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,125,86,0,85,2,0,normal
2328,1563210105,10.7.15.101,00:08:02:1c:47:ae,49238,17.171.2.68,20:e5:2a:b6:93:f1,25,1,54,2328,54,1,86,0,2,1,2,2,2,128,2,1,2,0,64155,40,1,0,0,2,0,mydoom
2329,1563210105,17.171.2.68,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49238,1,54,2329,54,86,2,0,2,2,2,2,2,128,2,2,2,0,64239,40,86,0,0,2,0,normal
2330,1563210105,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,91,2330,91,0,0,0,0,0,0,0,2,128,2,2,2,0,0,77,0,0,0,0,0,mydoom
2331,1563210105,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,107,2331,107,0,0,0,0,0,0,0,2,128,2,2,2,0,0,93,0,0,0,0,0,mydoom
2332,1563210105,10.7.15.101,00:08:02:1c:47:ae,49239,17.171.2.60,20:e5:2a:b6:93:f1,25,1,66,2332,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2333,1563210105,17.171.2.68,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49238,3,87,2333,87,86,2,0,2,1,1,2,2,128,2,2,2,0,64239,73,120,0,33,2,0,normal
2334,1563210105,10.7.15.101,00:08:02:1c:47:ae,49238,17.171.2.68,20:e5:2a:b6:93:f1,25,1,54,2334,54,2,119,0,2,2,2,2,2,128,2,1,2,0,0,40,2,0,0,1,0,mydoom
2335,1563210105,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,129,2335,129,0,0,0,0,0,0,0,2,128,2,2,2,0,0,115,0,0,0,0,0,mydoom
2336,1563210105,17.171.2.60,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49239,1,58,2336,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
2337,1563210105,10.7.15.101,00:08:02:1c:47:ae,49239,17.171.2.60,20:e5:2a:b6:93:f1,25,1,54,2337,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2338,1563210105,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,79,2338,79,0,0,0,0,0,0,0,2,128,2,2,2,0,0,65,0,0,0,0,0,mydoom
2339,1563210105,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,93,2339,93,0,0,0,0,0,0,0,2,128,2,2,2,0,0,79,0,0,0,0,0,mydoom
2340,1563210105,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,1,66,2340,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2341,1563210105,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,143,2341,143,0,0,0,0,0,0,0,2,128,2,2,2,0,0,129,0,0,0,0,0,mydoom
2342,1563210105,10.7.15.101,00:08:02:1c:47:ae,49241,40.79.78.1,20:e5:2a:b6:93:f1,25,1,66,2342,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2343,1563210105,17.171.2.60,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49239,3,139,2343,139,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,125,86,0,85,2,0,normal
2344,1563210105,10.7.15.101,00:08:02:1c:47:ae,49239,17.171.2.60,20:e5:2a:b6:93:f1,25,1,54,2344,54,1,86,0,2,1,2,2,2,128,2,1,2,0,64155,40,1,0,0,2,0,mydoom
2345,1563210105,17.171.2.60,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49239,1,54,2345,54,86,2,0,2,2,2,2,2,128,2,2,2,0,64239,40,86,0,0,2,0,normal
2346,1563210105,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,69,2346,69,0,0,0,0,0,0,0,2,128,2,2,2,0,0,55,0,0,0,0,0,mydoom
2347,1563210105,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,117,2347,117,0,0,0,0,0,0,0,2,128,2,2,2,0,0,103,0,0,0,0,0,mydoom
2348,1563210105,10.7.15.101,00:08:02:1c:47:ae,49242,17.178.96.59,20:e5:2a:b6:93:f1,25,1,66,2348,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2349,1563210105,10.7.15.101,00:08:02:1c:47:ae,49232,185.70.40.181,20:e5:2a:b6:93:f1,25,1,66,2349,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
2350,1563210105,17.171.2.60,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49239,3,87,2350,87,86,2,0,2,2,1,2,2,128,2,2,2,0,64239,73,119,0,33,2,0,normal
2351,1563210105,10.7.15.101,00:08:02:1c:47:ae,49239,17.171.2.60,20:e5:2a:b6:93:f1,25,1,54,2351,54,2,119,0,2,2,2,2,2,128,2,1,2,0,0,40,2,0,0,1,0,mydoom
2352,1563210105,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,58,2352,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,mydoom
2353,1563210105,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,1,54,2353,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
2354,1563210105,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,3,91,2354,91,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,77,38,0,37,2,0,mydoom
2355,1563210105,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,70,2355,70,1,38,0,2,2,1,2,2,128,2,1,2,0,64203,56,17,0,16,2,0,mydoom
2356,1563210105,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2356,54,38,17,0,2,2,2,2,2,128,2,2,2,0,64240,40,38,0,0,2,0,mydoom
2357,1563210105,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,3,175,2357,175,38,17,0,2,2,1,2,2,128,2,2,2,0,64240,161,159,0,121,2,0,mydoom
2358,1563210105,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,85,2358,85,17,159,0,2,2,1,2,2,128,2,1,2,0,64082,71,48,0,31,2,0,mydoom
2359,1563210105,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2359,54,159,48,0,2,2,2,2,2,128,2,2,2,0,64240,40,159,0,0,2,0,mydoom
2360,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,3,68,2360,68,159,48,0,2,2,1,2,2,128,2,2,2,0,64240,54,173,0,14,2,0,mydoom
2361,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,82,2361,82,48,173,0,2,2,1,2,2,128,2,1,2,0,64068,68,76,0,28,2,0,mydoom
2362,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2362,54,173,76,0,2,2,2,2,2,128,2,2,2,0,64240,40,173,0,0,2,0,mydoom
2363,1563210106,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,143,2363,143,0,0,0,0,0,0,0,2,128,2,2,2,0,0,129,0,0,0,0,0,mydoom
2364,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,3,68,2364,68,173,76,0,2,2,1,2,2,128,2,2,2,0,64240,54,187,0,14,2,0,mydoom
2365,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,60,2365,60,76,187,0,2,2,1,2,2,128,2,1,2,0,64054,46,82,0,6,2,0,mydoom
2366,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2366,54,187,82,0,2,2,2,2,2,128,2,2,2,0,64240,40,187,0,0,2,0,mydoom
2367,1563210106,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,97,2367,97,0,0,0,0,0,0,0,2,128,2,2,2,0,0,83,0,0,0,0,0,mydoom
2368,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,3,91,2368,91,187,82,0,2,2,1,2,2,128,2,2,2,0,64240,77,224,0,37,2,0,mydoom
2369,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,107,2369,107,82,224,0,2,2,1,2,2,128,2,1,2,0,64017,93,135,0,53,2,0,mydoom
2370,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2370,54,224,135,0,2,2,2,2,2,128,2,2,2,0,64240,40,224,0,0,2,0,mydoom
2371,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,1514,2371,1514,135,224,0,2,2,1,2,2,128,2,1,2,0,64017,1500,1595,0,1460,2,0,mydoom
2372,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,456,2372,456,1595,224,0,2,2,1,2,2,128,2,1,2,0,64017,442,1997,0,402,2,0,mydoom
2373,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2373,54,224,1595,0,2,2,2,2,2,128,2,2,2,0,64240,40,224,0,0,2,0,mydoom
2374,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,1246,2374,1246,1997,224,0,2,2,1,2,2,128,2,1,2,0,64017,1232,3189,0,1192,2,0,mydoom
2375,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2375,54,224,1997,0,2,2,2,2,2,128,2,2,2,0,64240,40,224,0,0,2,0,mydoom
2376,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,1514,2376,1514,3189,224,0,2,2,2,2,2,128,2,1,2,0,64017,1500,4649,0,1460,2,0,mydoom
2377,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,1514,2377,1514,4649,224,0,2,2,1,2,2,128,2,1,2,0,64017,1500,6109,0,2920,2,0,mydoom
2378,1563210106,173.228.157.42,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49240,1,54,2378,54,224,3189,0,2,2,2,2,2,128,2,2,2,0,64240,40,224,0,0,2,0,mydoom
2379,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,1514,2379,1514,6109,224,0,2,2,2,2,2,128,2,1,2,0,64017,1500,7569,0,1460,2,0,mydoom
2380,1563210106,10.7.15.101,00:08:02:1c:47:ae,49240,173.228.157.42,20:e5:2a:b6:93:f1,25,3,241,2380,241,7569,224,0,2,2,1,2,2,128,2,1,2,0,64017,227,7756,0,1647,2,0,mydoom
